Protocolo,data,hora,natureza,situacao,bairro,endereco,numero,detalhe_endereco_acidente,complemento,bairro_cruzamento,num_semaforo,sentido_via,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
202225218,2022-10-24,,SEM VÍTIMA,FINALIZADA,BOA VISTA,RUA DO HOSPICIO,751,,AO LADO DA ESCOLA LUIZ DELGADO,BOA VISTA,,CIDADE,,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60 km/h,Dupla,Faixa seccionada,Blocos,
202225227,2022-10-24,,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,426,,PROXIMO AO BANDO DO BRASIL,AFOGADOS,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Dupla,Faixa contínua,,
202225229,2022-10-24,,SEM VÍTIMA,FINALIZADA,MACAXEIRA,AV NORTE MIGUEL ARRAES DE ALENCAR,,RUA MARIA CANDIDA,,MACAXEIRA,296,SUBURBIO,COLISÃO TRASEIRA,1,0,0,0,0,0,1,1,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Canteiro central,,
202225245,2022-10-24,,SEM VÍTIMA,FINALIZADA,CAMPO GRANDE,EST DE BELEM,1303,,,CAMPO GRANDE,,,,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não existe,Outras,40 km/h,Dupla,Faixa contínua,,
202225248,2022-10-24,,COM VÍTIMA,FINALIZADA,IBURA,AV RECIFE,2147E,,AO LADO DO ARMAZEM CORAL/ SENTIDO AEROPORTO,IBURA,,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,,Perfeito estado,Seca,Perfeito estado,,,60 km/h,Dupla,Canteiro central,,
202225249,2022-10-24,,COM VÍTIMA,FINALIZADA,PINA,RUA MANOEL DE BRITO,,AV REPUBLICA ARABE UNIDA,NA ENTRADA DO TUNEL JOSUE DE CASTRO,PINA,659,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Única,,,
202225251,2022-10-24,,COM VÍTIMA,CANCELADA,PARNAMIRIM,RUA LEONARDO BEZERRA CAVALCANTE,,,ENTRE O BOMPREÇO E SHOPPING PLAZA,PARNAMIRIM,,,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
202225252,2022-10-24,,COM VÍTIMA,FINALIZADA,MONTEIRO,AV DEZESSETE DE AGOSTO,1950,,EM FENTE DO INGLES CNA,MONTEIRO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,50 km/h,Dupla,Faixa contínua,,
202225260,2022-10-24,,COM VÍTIMA,CANCELADA,BARRO,RUA AMADOR ARAUJO,115,,,BARRO,,,COLISÃO COM CICLISTA,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,
202225261,2022-10-24,,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV VISCONDE DE SUASSUNA,331,,EM FRENTE A LINS ADVOGACIA,SANTO AMARO,,,QUEDA,0,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-19,40 km/h,Única,Não existe,,
202225263,2022-10-25,,SEM VÍTIMA,FINALIZADA,IBURA,RUA RIO TAPADO,165,,PROX. ACADEMIA MOTIVO,IBURA,,,CHOQUE,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
202225264,2022-10-25,,COM VÍTIMA,CANCELADA,IBURA,RUA RIO XINGU,543,,PROX. A BIG VALE,IBURA,,,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
202225308,2022-10-25,,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA AURORA,274,,PROX A MADEIRAIRA IPIRANGA,BOA VISTA,,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Faixa seccionada,,
202225311,2022-10-25,,COM VÍTIMA,FINALIZADA,MADALENA,RUA SOUZA BANDEIRA,,AV CAXANGA,PRÓX. À FARMÁCIA DROGASIL,MADALENA,236,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h,Única,Faixa seccionada,,
202225313,2022-10-25,,COM VÍTIMA,FINALIZADA,ESPINHEIRO,AV GOVERNADOR AGAMENON MAGALHAES,,,EM FRENTE AO SUPERBOM PREÇO,ESPINHEIRO,173,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,,Perfeito estado,Seca,Perfeito estado,Outros,,60 km/h,Única,,,
202225330,2022-10-25,,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,3402,,SAMIS CLUB / SUPERMERCADO DESCONTÃO,IMBIRIBEIRA,,SUBURBIO,COLISÃO COM CICLISTA,0,0,0,1,0,0,1,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Única,Faixa contínua,,
202225331,2022-10-25,,COM VÍTIMA,FINALIZADA,PARNAMIRIM,RUA PADRE ROMA,259,RUA SEBASTIAO ALVES,RESTAURANTE FACA,PARNAMIRIM,,SUBURBIO,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa seccionada,Outros,
202225332,2022-10-25,,SEM VÍTIMA,FINALIZADA,CAMPO GRANDE,EST DE BELEM,721,,PRÓX. AO REST. PASSIRA,CAMPO GRANDE,,CIDADE,,1,0,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Faixa contínua,,
202225352,2022-10-26,,COM VÍTIMA,FINALIZADA,TEJIPIÓ,RUA APRIGIO GUIMARAES,390,,PROX AO HOSPITAL OTAVIO DE FREITAS,TEJIPIÓ,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Esquina,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
202225365,2022-10-26,,COM VÍTIMA,FINALIZADA,PARNAMIRIM,RUA DES GOIS CAVALCANTE,200,RUA ALBINO MEIRA,EXTRAFARMA,PARNAMIRIM,613,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,,Única,,,
202225367,2022-10-26,,COM VÍTIMA,FINALIZADA,IBURA,AV DOM HELDER CAMARA,351,,EM FRENTE AO ARMAZEM FAMA,IBURA,,SUBURBIO,COLISÃO LATERAL,0,1,0,0,0,0,0,0,1,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Mal conservada,Não existe,R-6a,,Dupla,Canteiro central,,
202225384,2022-10-26,,SEM VÍTIMA,FINALIZADA,SANCHO,AV LIBERDADE,364,,DELEGACIA DRACO,SANCHO,,,COLISÃO TRANSVERSAL,0,0,0,0,0,0,1,1,1,0,0,Longo da via,Bom,,,Seca,Perfeito estado,,,30 km/h,Dupla,Não existe,,
202225402,2022-10-26,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA DEZ DE JULHO,265,RUA WALDEMAR NERY CARNEIRO MONTEIRO,PROXIMO A LAVANDERIA RECIFE CLEAM,BOA VIAGEM,573,,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,2,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Não existe,,
202225409,2022-10-26,,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,2169,,EM FRENTE A UNIVERSO E PROXIMO AO SEMÁFORO 501/ SENTIDO CIDADE,IMBIRIBEIRA,501,CIDADE,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Outras,60 km/h,Única,Faixa seccionada,,
202225416,2022-10-26,,SEM VÍTIMA,FINALIZADA,BOA VISTA,RUA DAS NINFAS,243,,EM FRENTE A UNE,BOA VISTA,,CIDADE,,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,30 km/h,Única,Faixa seccionada,,
202225424,2022-10-26,,COM VÍTIMA,FINALIZADA,IBURA,RUA RIO BRIGIDA,588,,E/F A FARMACIA DIARIAMENTE,IBURA,,SUBURBIO,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,30 km/h,Única,Não existe,,
202225443,2022-10-26,,SEM VÍTIMA,FINALIZADA,GUABIRABA,RUA CORREGO MANOEL DAS MENINAS,,,PROXIMO A PANIFICADORA JERUSALEM,GUABIRABA,,,COLISÃO TRASEIRA,0,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Incompleta,Seca,Mal iluminada,Não existe,Outras,,Dupla,Não existe,,
202225444,2022-10-26,,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV CRUZ CABUGA,,,NA ESTAÇÃO DO BRT TACARUNA,SANTO AMARO,470,CIDADE,ATROPELAMENTO DE PESSOA,0,0,0,0,1,1,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,,Dupla,Canteiro central,,
202225461,2022-10-27,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA MARQUES DE VALENCA,730,,POR TRAS DO COLEGIO SANTOS DUMONT,BOA VIAGEM,,SUBURBIO,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa seccionada,,
202225478,2022-10-27,,COM VÍTIMA,FINALIZADA,TORREÃO,AV GOVERNADOR AGAMENON MAGALHAES,,,E/F AO MINISTERIO DO TRABALHO  S/T CID,TORREÃO,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
202225496,2022-10-27,,SEM VÍTIMA,FINALIZADA,ILHA DO LEITE,VIADUTO CAPITAO TEMUDO,,,"SUBIDA DO VIADULTO, PROX AO HOSPITAL PORTUGUES",ILHA DO LEITE,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
202225524,2022-10-27,,COM VÍTIMA,FINALIZADA,ARRUDA,RUA PETRONILA BOTELHO,,AV PROFESSOR JOSE DOS ANJOS,POR TRÁS DO CAMPO DO SANTA CRUZ,ARRUDA,554,,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,,,
202225531,2022-10-27,,SEM VÍTIMA,FINALIZADA,SANTO ANTÔNIO,PTE PRINCESA IZABEL,,,PROX AO TEATRO SANTA IZABEL,SANTO ANTÔNIO,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa contínua,,
202225549,2022-10-27,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA CAPITAO REBELINHO,534,RUA PEREIRA DA COSTA,,BOA VIAGEM,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Única,Não existe,,
202225553,2022-10-27,,COM VÍTIMA,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,AV GOVERNADOR CARLOS DE LIMA CAVALCANTI,AO LADO DA MC DONALDS,DERBY,75,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60 km/h,Dupla,,,
202225554,2022-10-27,,SEM VÍTIMA,FINALIZADA,PARNAMIRIM,AV DEZESSETE DE AGOSTO,248,,NA FRENTE DO RECANTO DO PARAIBANO,PARNAMIRIM,,,CHOQUE,1,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,,Dupla,Faixa contínua,,
202225571,2022-10-28,,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA VINTE E UM DE ABRIL,942,,EM FRENTE À ACADEMIA CTI,AFOGADOS,,SUBURBIO,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Não existe,,Seca,Perfeito estado,,Não há placas,,Dupla,Não existe,,
202225579,2022-10-28,,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,100,,"APÓS O VIADUTO, PROX A LOMBADA ELETRONICA  // SENTIDO PRAÇA DO DERBY",SANTO AMARO,,CIDADE,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Única,Faixa seccionada,,
202225580,2022-10-28,,COM VÍTIMA,FINALIZADA,CORDEIRO,RUA TEOTONIO FREIRE,565,RUA DR JOAO LACERDA,ORTOBOM,CORDEIRO,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa seccionada,,
202225583,2022-10-28,,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,EST DE BELEM,743,,POSTO MULTIPOSTO,CAMPO GRANDE,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Faixa contínua,,
202225587,2022-10-28,,COM VÍTIMA,CANCELADA,SAN MARTIN,AV RECIFE,,,AÇAI ATACADISTA,SAN MARTIN,,,ATROPELAMENTO DE PESSOA,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,
202225594,2022-10-28,,COM VÍTIMA,FINALIZADA,ESTÂNCIA,AV JOAO CABRAL DE MELO NETO,2000,,AO LADO DO LABORATÓRIO CERPE,ESTÂNCIA,259,CIDADE,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Outras,60 km/h,,Canteiro central,,
202225617,2022-10-28,,COM VÍTIMA,FINALIZADA,TEJIPIÓ,AV DR JOSE RUFINO,3429,,EM FRENTE AO ARMAZEM CORAL,TEJIPIÓ,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa contínua,,
202225620,2022-10-28,,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,898,,E/F AO 14  BATALHAO  LOGÍSTICO,AFOGADOS,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa contínua,,
202225626,2022-10-28,,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA DOM BOSCO,,AV CONDE DA BOA VISTA,EM FRENTE AO POSTO BR,BOA VISTA,27,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,40 km/h,Única,Faixa contínua,Faixa seccionada,
202225634,2022-10-28,,COM VÍTIMA,FINALIZADA,ILHA DO LEITE,RUA FRANCISCO ALVES,,,ESQUINA DA PRAÇA  MIGUEL DE CERVANTES PROX AO HOSPITAL ESPERANÇA,ILHA DO LEITE,508,SUBURBIO,COLISÃO LATERAL,2,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60 km/h,Dupla,Faixa contínua,,
202225636,2022-10-28,,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA SETE DE SETEMBRO,187,AV CONDE DA BOA VISTA,AV CONDE DA BOA VISTA,BOA VISTA,486,CIDADE,COLISÃO COM CICLISTA,0,0,0,1,0,1,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,40 km/h,Dupla,Faixa contínua,Faixa seccionada,Canteiro central
202225639,2022-10-28,,COM VÍTIMA,FINALIZADA,CASA AMARELA,AV NORTE MIGUEL ARRAES DE ALENCAR,,AV PROFESSOR JOSE DOS ANJOS,EM FRENTE AO SESC,CASA AMARELA,364,,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,,,,,
202225640,2022-10-28,,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,AV SUL,,PRC SERGIO LORETO,EM FRENTE AO POSTO BR,SÃO JOSÉ,311,CIDADE,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h,Única,Canteiro central,,
202225657,2022-10-28,,COM VÍTIMA,FINALIZADA,VÁRZEA,RUA ACADEMICO HELIO RAMOS,297,,AO LONGO DA VIA,VÁRZEA,,SUBURBIO,CHOQUE,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,30 km/h,Dupla,Não existe,,
202225662,2022-10-29,,COM VÍTIMA,FINALIZADA,GRAÇAS,RUA JOAQUIM NABUCO,,,PROXIMO A FACULDADE NASSAU,GRAÇAS,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa seccionada,,
202225663,2022-10-29,,SEM VÍTIMA,FINALIZADA,CORDEIRO,RUA GOMES TABORDA,967,,COM  A RUA XAVIER SOBRINHO,CORDEIRO,,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
202225673,2022-10-29,,COM VÍTIMA,FINALIZADA,IPUTINGA,AV CAXANGA,3860,,PROX AO BARAO DE LUCENA,IPUTINGA,533,SUBURBIO,ATROPELAMENTO DE PESSOA,0,1,0,0,2,0,0,0,0,3,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Canteiro central,,
202225677,2022-10-29,,COM VÍTIMA,FINALIZADA,MADALENA,AV VISCONDE DE ALBUQUERQUE,297,RUA LOPES DE CARVALHO,MADALENA CENTER,MADALENA,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,"Placas ""Pare""",60 km/h,Única,Faixa seccionada,,
202225679,2022-10-29,,COM VÍTIMA,FINALIZADA,ESTÂNCIA,AV RECIFE,5453,,"EM FRENTE AO ANTIGO CAFE ROYAL, SENT. BOA VIAGEM",ESTÂNCIA,,,COLISÃO COM CICLISTA,1,0,0,1,0,1,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Única,Faixa seccionada,,
202225699,2022-10-29,,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,4080,RUA CORONEL FABRICIANO,EM FRENTE AO ATACADO DO PRESENTES,IMBIRIBEIRA,310,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Dupla,Canteiro central,,
202225709,2022-10-29,,COM VÍTIMA,DUPLICIDADE,SANTO AMARO,AV CRUZ CABUGA,,AV NORTE MIGUEL ARRAES DE ALENCAR,,SANTO AMARO,104,,COLISÃO TRASEIRA,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
202225710,2022-10-29,,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV CRUZ CABUGA,1111,AV DR JAYME DA FONTE,HOSPITAL  NAVAL,SANTO AMARO,343,,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Faixa seccionada,,
202225719,2022-10-29,,COM VÍTIMA,FINALIZADA,SANTO ANTÔNIO,AV GUARARAPES,,RUA DO SOL,EM FRENTE AO CORREIOS,SANTO ANTÔNIO,14,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,40 km/h,Dupla,Não existe,,
202225733,2022-10-29,,COM VÍTIMA,FINALIZADA,SANCHO,AV LIBERDADE,874,,EM FRENTE A ANTIGA DELEGACIA DE ROUBOS E FURTOS,SANCHO,,SUBURBIO,COLISÃO FRONTAL,0,2,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
202225735,2022-10-29,,COM VÍTIMA,FINALIZADA,IBURA,AV DOIS RIOS,,,SESI,IBURA,561,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Não há placas,60 km/h,Dupla,Faixa contínua,,
202225737,2022-10-29,,COM VÍTIMA,FINALIZADA,JORDÃO,AV MARIA IRENE,1592,,PRÓXIMO AO POSTO BR,JORDÃO,,SUBURBIO,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Não existe,,
202225749,2022-10-30,,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,EST DE BELEM,190,RUA DONA JULIETA,"EM FRENTE AO EDF. JÚLIO II, PROX A IGREJA CATÓLICA DE BELÉM",ENCRUZILHADA,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,Esquina,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Dupla,Faixa seccionada,,
202225758,2022-10-30,,SEM VÍTIMA,CANCELADA,VÁRZEA,AV AFONSO OLINDENSE,1553,,EM FRENTE A ESCOLA MAZZARELLO,VÁRZEA,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
202225768,2022-10-30,,COM VÍTIMA,FINALIZADA,CASA FORTE,RUA JERONIMO DE ALBUQUERQUE,205,RUA SILVINO LOPES,EM FRENTE AO EDIFICIO CLAUDIA,CASA FORTE,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Não existe,,
202225773,2022-10-30,,COM VÍTIMA,FINALIZADA,JOANA BEZERRA,RUA DES RODOLFO AURELIANO,,,PROX A ACADEMIA DA CIDADE,JOANA BEZERRA,,,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,
202225777,2022-10-30,,COM VÍTIMA,FINALIZADA,SANCHO,AV LIBERDADE,65,,EM FRENTE AO CEMITERIO PARQUE DAS FLORES,SANCHO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,Longo da via,Bom,Não existe,,Seca,,Não existe,Não há placas,60 km/h,Dupla,Não existe,,
202225792,2022-10-30,,COM VÍTIMA,FINALIZADA,ARRUDA,RUA DO MACHADO,,RUA MANOEL SILVA,CLUBE DOS IRRESPONSAVEIS,ARRUDA,,SUBURBIO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,"Placas ""Pare""",,Dupla,Não existe,,
202225812,2022-10-31,,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,6217,,DE FRENTE A JUSTIÇA FEDERAL,IMBIRIBEIRA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-5a,60 km/h,Única,Faixa contínua,,
202225820,2022-10-31,,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,570,RUA ARQUITETO FERNANDO ALMEIDA,EM FRENTE AO ARAMZEM CORAL,IMBIRIBEIRA,286,SUBURBIO,COLISÃO COM CICLISTA,0,1,0,1,0,0,0,0,0,1,0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de retenção,R-6a,,Única,Faixa seccionada,,
202225821,2022-10-31,,COM VÍTIMA,FINALIZADA,BOA VIAGEM,AV BOA VIAGEM,,,PROX AO PARQUE DONA LINDU,BOA VIAGEM,1,,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-19,60 km/h,Única,Não existe,,
202225823,2022-10-31,,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA MARQUES AMORIM,234,RUA VISCONDE DE GOIANA,EM FRENTE A LOJA DONA MENINA,BOA VISTA,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",,Única,Não existe,,
